source;name;dest
1WLg2T3kafPU5DrzAkrTOOMQm_2iTyBV1dJWa2ttHu2M;data-import-standards.md;gdoc:1dVS4ah3VUay6OaQIpuyb7wwbErgLn4ko4U-MnPbQUho
1dVS4ah3VUay6OaQIpuyb7wwbErgLn4ko4U-MnPbQUho;chart-data-csv-header-options.md;gdoc:1Jv5jf4al_rY2ZMYQmBYEW-DWpyJudarkxKZ8sbg_uSs
1dVS4ah3VUay6OaQIpuyb7wwbErgLn4ko4U-MnPbQUho;chart-data-csv-header-options.md;gdoc:12Y_7GUv00rJ2bDtFWGIHOpERDbH4nQeBH4uQI0gJ91Y
1dVS4ah3VUay6OaQIpuyb7wwbErgLn4ko4U-MnPbQUho;chart-data-csv-header-options.md;gdoc:1XdXZjpMl-nFhbNqYVZfRqVDD1-sCjB5Rrol0ohYGe7E
1dVS4ah3VUay6OaQIpuyb7wwbErgLn4ko4U-MnPbQUho;chart-data-csv-header-options.md;gdoc:179G5TF3s37IzqNSRNBCsaa4GK6r678N4gB1dBk4TB_A
1dVS4ah3VUay6OaQIpuyb7wwbErgLn4ko4U-MnPbQUho;chart-data-csv-header-options.md;https://confluence.mieweb.com/display/DOCS10/Chart+PUR+Import+Options
1vLkcD7KVc8tHY6VZkVDbXirqGFbPMPUr97U68k6Tc-c;order-question-import-tool.md;https://drive.google.com/file/d/1pCbkfLSSJUZo4Gs1YeGe9anLSpnyRrE9/view?usp=sharing
1Ik-K0wy3NnSPpPRMzo_iLVZYo7x1tNeemPQBOgJ7pAk;lost-time-import-tool.md;https://docs.google.com/spreadsheets/d/1Gi1bPGobEOuUJX40_lXf-oDSEpriLBUXyeJACUy7DaQ/edit#gid=503618203
1G40DAPnlx7F9X5xRDxMUVkRSk50Ec_5HEyUdvk7yK_I;order-list-import-tool.md;https://drive.google.com/file/d/1SIBoNqMuYZoruef5PlDrJcbH9GAzLwrL/view?usp=sharing
1FKm7Me6ryOw_1L4ja8i1Oj9NXzfRld-ybN-SDmcxpX8;data-migration-overview.md;gdoc:1d6JDOjLPbEZ4hDhR-Qj9-DmT3-zskOyTRgJQaYmTfYg
1FKm7Me6ryOw_1L4ja8i1Oj9NXzfRld-ybN-SDmcxpX8;data-migration-overview.md;http://www.mysql.com/products/workbench/migrate/
1FKm7Me6ryOw_1L4ja8i1Oj9NXzfRld-ybN-SDmcxpX8;data-migration-overview.md;https://csvkit.readthedocs.io/
1FKm7Me6ryOw_1L4ja8i1Oj9NXzfRld-ybN-SDmcxpX8;data-migration-overview.md;https://docs.google.com/a/mieweb.com/document/d/1Gi7Fv7P9de_CoRfDoZT85hrg89PAk65zQKGyBjS-DLQ/edit?usp=sharing
1FKm7Me6ryOw_1L4ja8i1Oj9NXzfRld-ybN-SDmcxpX8;data-migration-overview.md;https://confluence.mieweb.com/display/DOCS10/Medgate+Conversion+Queries
1FKm7Me6ryOw_1L4ja8i1Oj9NXzfRld-ybN-SDmcxpX8;data-migration-overview.md;gdoc:12Y_7GUv00rJ2bDtFWGIHOpERDbH4nQeBH4uQI0gJ91Y
1FKm7Me6ryOw_1L4ja8i1Oj9NXzfRld-ybN-SDmcxpX8;data-migration-overview.md;https://miewiki.med-web.com/wiki/index.php/WebChart_Conversion
1FKm7Me6ryOw_1L4ja8i1Oj9NXzfRld-ybN-SDmcxpX8;data-migration-overview.md;gdoc:1pnpaUXzHf6UilobVMr2RTHB0j2NJAafIXI5IYmfhMkY
1ldetcPu_lIhcsvJ_o50EZMbG_O5VN717UAv0IrPzzC4;summary-documents-csv-api.md;https://miewiki.med-web.com/wiki/index.php/Import_Overview
1ldetcPu_lIhcsvJ_o50EZMbG_O5VN717UAv0IrPzzC4;summary-documents-csv-api.md;https://docs.google.com/a/mieweb.com/spreadsheets/d/1VzQzM4TGo4CRmfbh6wTUy8NSNA-X-a3AFAYvLaWvZcQ/edit?usp=sharing
1ldetcPu_lIhcsvJ_o50EZMbG_O5VN717UAv0IrPzzC4;summary-documents-csv-api.md;https://miewiki.med-web.com/wiki/index.php/Data_Import_Standards
1ldetcPu_lIhcsvJ_o50EZMbG_O5VN717UAv0IrPzzC4;summary-documents-csv-api.md;https://docs.google.com/a/mieweb.com/spreadsheets/d/1Z2HbO8vuW4wiId1PS_Fk39xGbDJC5el-xBmBvvnLzNY/edit?usp=sharing
1ldetcPu_lIhcsvJ_o50EZMbG_O5VN717UAv0IrPzzC4;summary-documents-csv-api.md;https://miewiki.med-web.com/wiki/index.php/Data_Import_Master_List
1DUt0OeVBqIqltcPnvfiIuZ_4zvvX5E8Y4JvqlUV9l2o;pft-data-csv-api.md;https://miewiki.med-web.com/wiki/index.php/Import_Overview
1DUt0OeVBqIqltcPnvfiIuZ_4zvvX5E8Y4JvqlUV9l2o;pft-data-csv-api.md;https://docs.google.com/a/mieweb.com/spreadsheets/d/1uvP3Yi7uhMrvp_Ba_OBywXdElPLYzGNG9SRA7s2YqBM/edit?usp=sharing
1DUt0OeVBqIqltcPnvfiIuZ_4zvvX5E8Y4JvqlUV9l2o;pft-data-csv-api.md;https://miewiki.med-web.com/wiki/index.php/Data_Import_Standards
1DUt0OeVBqIqltcPnvfiIuZ_4zvvX5E8Y4JvqlUV9l2o;pft-data-csv-api.md;https://www.lucidchart.com/documents/view/4962ac3b-8b0e-46a1-9c2b-549ef7ea93c7
1DUt0OeVBqIqltcPnvfiIuZ_4zvvX5E8Y4JvqlUV9l2o;pft-data-csv-api.md;https://docs.google.com/spreadsheets/u/1/d/1puny4jyXhZKsmZQFpDn1M5fk7MwyDh9HLPaHDFMOb-g/pub
1DUt0OeVBqIqltcPnvfiIuZ_4zvvX5E8Y4JvqlUV9l2o;pft-data-csv-api.md;https://docs.google.com/spreadsheets/d/1puny4jyXhZKsmZQFpDn1M5fk7MwyDh9HLPaHDFMOb-g/pub?output=csv
1DUt0OeVBqIqltcPnvfiIuZ_4zvvX5E8Y4JvqlUV9l2o;pft-data-csv-api.md;https://miewiki.med-web.com/wiki/index.php/Data_Import_Master_List
1eIHNqGUb4LBiyFjmzFyYz3svkEmx8y-Fo1I_mL9MWBQ;panel-status-import.md;https://miewiki.med-web.com/wiki/index.php/Import_Overview
1eIHNqGUb4LBiyFjmzFyYz3svkEmx8y-Fo1I_mL9MWBQ;panel-status-import.md;https://docs.google.com/spreadsheets/d/1kvKRTnK8BKIgF1wVeAQT_VNQ8uDR9UVEJvzDnuk2_T0/edit?usp=sharing
1eIHNqGUb4LBiyFjmzFyYz3svkEmx8y-Fo1I_mL9MWBQ;panel-status-import.md;gdoc:1WLg2T3kafPU5DrzAkrTOOMQm_2iTyBV1dJWa2ttHu2M
1eIHNqGUb4LBiyFjmzFyYz3svkEmx8y-Fo1I_mL9MWBQ;panel-status-import.md;gdoc:12Y_7GUv00rJ2bDtFWGIHOpERDbH4nQeBH4uQI0gJ91Y
1CotwhF-uu0oYAPV6NtTEuvP5du6OU-QEr2YW1TILwkc;observation-codes-csv-api.md;gdoc:1XAl3AqJTGB3Hb7Cfm_ix2IOxF2hE23GI_ysA3cX8ZJk
1CotwhF-uu0oYAPV6NtTEuvP5du6OU-QEr2YW1TILwkc;observation-codes-csv-api.md;https://docs.google.com/spreadsheets/d/1ouZFU3lVQWSrvR1G3J9d7YLz-S3S0whUEEC_bIOrIHY/edit#gid=0
1CotwhF-uu0oYAPV6NtTEuvP5du6OU-QEr2YW1TILwkc;observation-codes-csv-api.md;gdoc:1WLg2T3kafPU5DrzAkrTOOMQm_2iTyBV1dJWa2ttHu2M
1CotwhF-uu0oYAPV6NtTEuvP5du6OU-QEr2YW1TILwkc;observation-codes-csv-api.md;gdoc:12Y_7GUv00rJ2bDtFWGIHOpERDbH4nQeBH4uQI0gJ91Y
1dWlxZTkN0MeMsw_OGuzzr2SIH6GiA3vPwndilFkY5hk;clinical-encounter-csv-api.md;https://www.osha.gov/recordkeeping/RKforms.html
1dWlxZTkN0MeMsw_OGuzzr2SIH6GiA3vPwndilFkY5hk;clinical-encounter-csv-api.md;https://www.osha.gov/pls/oshaweb/owastand.display_standard_group?p_toc_level=1&p_part_number=1904
1dWlxZTkN0MeMsw_OGuzzr2SIH6GiA3vPwndilFkY5hk;clinical-encounter-csv-api.md;gdoc:1AsEPbkLvKFI-gXp8bfQyRKL5__dnLrj_L2BDtrZg6HM
1dWlxZTkN0MeMsw_OGuzzr2SIH6GiA3vPwndilFkY5hk;clinical-encounter-csv-api.md;gdoc:1XAl3AqJTGB3Hb7Cfm_ix2IOxF2hE23GI_ysA3cX8ZJk
1dWlxZTkN0MeMsw_OGuzzr2SIH6GiA3vPwndilFkY5hk;clinical-encounter-csv-api.md;https://docs.google.com/spreadsheets/d/1uZ8j8aJRePAreZLIIOZrCtuB_F0Aa65NHLFsRMulZ2w/edit
1dWlxZTkN0MeMsw_OGuzzr2SIH6GiA3vPwndilFkY5hk;clinical-encounter-csv-api.md;gdoc:1WLg2T3kafPU5DrzAkrTOOMQm_2iTyBV1dJWa2ttHu2M
1dWlxZTkN0MeMsw_OGuzzr2SIH6GiA3vPwndilFkY5hk;clinical-encounter-csv-api.md;gdoc:179G5TF3s37IzqNSRNBCsaa4GK6r678N4gB1dBk4TB_A
1dWlxZTkN0MeMsw_OGuzzr2SIH6GiA3vPwndilFkY5hk;clinical-encounter-csv-api.md;gdoc:1pWG1xFZ_-nRK864dudkGxbyLgAzlfHPsdu2clCou-mM
1dWlxZTkN0MeMsw_OGuzzr2SIH6GiA3vPwndilFkY5hk;clinical-encounter-csv-api.md;https://docs.google.com/a/mieweb.com/spreadsheets/d/1ogOQ9KbjW2Fq6L1nWBb_KLpbbn0ylNcWB5nuRYIewzM/edit?usp=sharing
1dWlxZTkN0MeMsw_OGuzzr2SIH6GiA3vPwndilFkY5hk;clinical-encounter-csv-api.md;https://docs.google.com/spreadsheets/u/1/d/1EfNyS8Dmk2eS4NX5F9AIOqfFWVgmO1rvrrXIs03EXXg/pubhtml
1dWlxZTkN0MeMsw_OGuzzr2SIH6GiA3vPwndilFkY5hk;clinical-encounter-csv-api.md;https://docs.google.com/spreadsheets/d/1EfNyS8Dmk2eS4NX5F9AIOqfFWVgmO1rvrrXIs03EXXg/pub?gid=503618203&single=true&output=csv
1dWlxZTkN0MeMsw_OGuzzr2SIH6GiA3vPwndilFkY5hk;clinical-encounter-csv-api.md;gdoc:1tJLybb-43t9zEG8lXOCUZTjbECoea4N6EhC6FIwOfqU
1dWlxZTkN0MeMsw_OGuzzr2SIH6GiA3vPwndilFkY5hk;clinical-encounter-csv-api.md;gdoc:1rVOLi3blPwvbLbidZxdCxn58hZgU1HraWdGz-LQJJUc
1dWlxZTkN0MeMsw_OGuzzr2SIH6GiA3vPwndilFkY5hk;clinical-encounter-csv-api.md;gdoc:1-8GONLFjnSIAyxTcEnkktUluwfAzhYBp7QrMgGLLRm4
1dWlxZTkN0MeMsw_OGuzzr2SIH6GiA3vPwndilFkY5hk;clinical-encounter-csv-api.md;gdoc:1TMIp_Sy8YO8Qe8FyfpxRuHIZUFUBzdSK69mRQrBUgmU
1dWlxZTkN0MeMsw_OGuzzr2SIH6GiA3vPwndilFkY5hk;clinical-encounter-csv-api.md;gdoc:12Y_7GUv00rJ2bDtFWGIHOpERDbH4nQeBH4uQI0gJ91Y
1dWlxZTkN0MeMsw_OGuzzr2SIH6GiA3vPwndilFkY5hk;clinical-encounter-csv-api.md;gdoc:1d6JDOjLPbEZ4hDhR-Qj9-DmT3-zskOyTRgJQaYmTfYg
1aHRZ8aidsnDJ4vg1Diu1ktw9jMC_R1Q6JrPghbuckuE;injections-csv-api.md;gdoc:1XAl3AqJTGB3Hb7Cfm_ix2IOxF2hE23GI_ysA3cX8ZJk
1aHRZ8aidsnDJ4vg1Diu1ktw9jMC_R1Q6JrPghbuckuE;injections-csv-api.md;https://docs.google.com/spreadsheets/d/1LQYIL7YlYG0nwlKs_hUN_wCP_pPNSiJ5we8IbJxCExA/edit?usp=sharing
1aHRZ8aidsnDJ4vg1Diu1ktw9jMC_R1Q6JrPghbuckuE;injections-csv-api.md;gdoc:1WLg2T3kafPU5DrzAkrTOOMQm_2iTyBV1dJWa2ttHu2M
1aHRZ8aidsnDJ4vg1Diu1ktw9jMC_R1Q6JrPghbuckuE;injections-csv-api.md;http://www2a.cdc.gov/vaccines/iis/iisstandards/vaccines.asp?rpt=cvx
1aHRZ8aidsnDJ4vg1Diu1ktw9jMC_R1Q6JrPghbuckuE;injections-csv-api.md;https://miewiki.med-web.com/wiki/index.php/Injections_CSV_API#CDC_Injection_Codes%7C
1aHRZ8aidsnDJ4vg1Diu1ktw9jMC_R1Q6JrPghbuckuE;injections-csv-api.md;https://docs.google.com/spreadsheets/d/1LQYIL7YlYG0nwlKs_hUN_wCP_pPNSiJ5we8IbJxCExA/pub?gid=1934551280&single=true
1aHRZ8aidsnDJ4vg1Diu1ktw9jMC_R1Q6JrPghbuckuE;injections-csv-api.md;https://docs.google.com/spreadsheets/d/1LQYIL7YlYG0nwlKs_hUN_wCP_pPNSiJ5we8IbJxCExA/pub?gid=1934551280&single=true&output=csv
1aHRZ8aidsnDJ4vg1Diu1ktw9jMC_R1Q6JrPghbuckuE;injections-csv-api.md;https://miewiki.med-web.com/wiki/index.php/Data_Import_Master_List
1gw2TaukmbchitBFj-iiALpqsD2Xhj4zDCqoZi0iJT2A;create-language-translation-file-for-import.md;https://www.iana.org/assignments/language-subtag-registry/language-subtag-registry
1kF3jZSVDWJL7AYRVYHwooNNnMdOkGy8j9ACvgEH1M0Y;panel-membership-import-tool.md;gdoc:1BrKs6e4cOvDJiao6uAJib7mYJ1sROSQds2wEI6SS35Y
1kF3jZSVDWJL7AYRVYHwooNNnMdOkGy8j9ACvgEH1M0Y;panel-membership-import-tool.md;gdoc:1TBgwfsvuA6mkom7js7uw9tJJspLucwitVAfs-WC0VPA
1kF3jZSVDWJL7AYRVYHwooNNnMdOkGy8j9ACvgEH1M0Y;panel-membership-import-tool.md;https://system/f=layout&module=Admin&name=Home&tabmodule=admin&t=Admin
1kF3jZSVDWJL7AYRVYHwooNNnMdOkGy8j9ACvgEH1M0Y;panel-membership-import-tool.md;https://system/?f=admin&s=wc_data_import&tabmodule=admin&tabselect=Data+import
12tRrL1GGMV0Hp0HQOhS4zdkbS1-fbnKf2kAroBdMqZc;create-cases-file-for-import.md;https://docs.google.com/a/mieweb.com/spreadsheets/d/1qbDvODxTutpnzS6xBPA5vhRJ__nZiA7y-9fUKgQ5TCc/
12tRrL1GGMV0Hp0HQOhS4zdkbS1-fbnKf2kAroBdMqZc;create-cases-file-for-import.md;https://system/?f=layout&module=Admin&name=Home&tabmodule=admin&t=Admin
12tRrL1GGMV0Hp0HQOhS4zdkbS1-fbnKf2kAroBdMqZc;create-cases-file-for-import.md;https://system/?f=admin&s=wc_data_import&tabmodule=admin&tabselect=Data+import
12tRrL1GGMV0Hp0HQOhS4zdkbS1-fbnKf2kAroBdMqZc;create-cases-file-for-import.md;https://docs.google.com/spreadsheets/d/1VcmZv6tNy4P15XzRkqTABBzdhiSxdiHHS41hXl4c4NE/export?format=csv&id=1VcmZv6tNy4P15XzRkqTABBzdhiSxdiHHS41hXl4c4NE&gid=549963864
12tRrL1GGMV0Hp0HQOhS4zdkbS1-fbnKf2kAroBdMqZc;create-cases-file-for-import.md;gdoc:1Ahh0T91NOyweIuJnUY3bniW53zEVmkkeIQwH5ul-TlI
1SsFJhFp4cUoRKLIULnvccNLyYB7TpnevOHj4EJMwSJU;create-vital-signs-file-for-import.md;https://docs.google.com/a/mieweb.com/spreadsheets/d/1KrmKIr6O7vjd3hfCXfvQKqWRKZ_kR0D1YgueuNTu9io/
1SsFJhFp4cUoRKLIULnvccNLyYB7TpnevOHj4EJMwSJU;create-vital-signs-file-for-import.md;https://system/?f=layout&module=Admin&name=Home&tabmodule=admin&t=Admin
1SsFJhFp4cUoRKLIULnvccNLyYB7TpnevOHj4EJMwSJU;create-vital-signs-file-for-import.md;https://system/?f=admin&s=wc_data_import&tabmodule=admin&tabselect=Data+import
1SsFJhFp4cUoRKLIULnvccNLyYB7TpnevOHj4EJMwSJU;create-vital-signs-file-for-import.md;https://docs.google.com/spreadsheets/d/1KrmKIr6O7vjd3hfCXfvQKqWRKZ_kR0D1YgueuNTu9io/export?format=csv&id=1KrmKIr6O7vjd3hfCXfvQKqWRKZ_kR0D1YgueuNTu9io&gid=1493638641
1SsFJhFp4cUoRKLIULnvccNLyYB7TpnevOHj4EJMwSJU;create-vital-signs-file-for-import.md;gdoc:1UA53nQOJPu142NGkHcT3HL0OS7swlXeitivY7sV2rPo
16GPTNe8X-gfZywsQSEG5rOD6ccCOx283XiGJ9l9NfOw;create-pft-data-file-for-import.md;https://docs.google.com/a/mieweb.com/spreadsheets/d/1uvP3Yi7uhMrvp_Ba_OBywXdElPLYzGNG9SRA7s2YqBM/
16GPTNe8X-gfZywsQSEG5rOD6ccCOx283XiGJ9l9NfOw;create-pft-data-file-for-import.md;https://system/f=layout&module=Admin&name=Home&tabmodule=admin&t=Admin
16GPTNe8X-gfZywsQSEG5rOD6ccCOx283XiGJ9l9NfOw;create-pft-data-file-for-import.md;https://system/?f=admin&s=wc_data_import&tabmodule=admin&tabselect=Data+import
16GPTNe8X-gfZywsQSEG5rOD6ccCOx283XiGJ9l9NfOw;create-pft-data-file-for-import.md;https://docs.google.com/spreadsheets/d/1uvP3Yi7uhMrvp_Ba_OBywXdElPLYzGNG9SRA7s2YqBM/export?format=csv&id=1uvP3Yi7uhMrvp_Ba_OBywXdElPLYzGNG9SRA7s2YqBM&gid=613534971
16GPTNe8X-gfZywsQSEG5rOD6ccCOx283XiGJ9l9NfOw;create-pft-data-file-for-import.md;gdoc:1U3Fqg47vEiggMI9FSFuqz1aiLVv5c8kSEbKHmV1Wh7Y
1pqlmPPQPZeiKt_N7XDccPfdFT5zLskxOKriIx-Nc8W4;create-audiometric-data-file-for-import.md;https://docs.google.com/a/mieweb.com/spreadsheets/d/12V2YudNHsXrdoE098z_Hxh-e4SUjZzBUBdtthSkLQO4/
1pqlmPPQPZeiKt_N7XDccPfdFT5zLskxOKriIx-Nc8W4;create-audiometric-data-file-for-import.md;https://system/?f=layout&module=Admin&name=Home&tabmodule=admin&t=Admin
1pqlmPPQPZeiKt_N7XDccPfdFT5zLskxOKriIx-Nc8W4;create-audiometric-data-file-for-import.md;https://system/?f=admin&s=wc_data_import&tabmodule=admin&tabselect=Data+import
1pqlmPPQPZeiKt_N7XDccPfdFT5zLskxOKriIx-Nc8W4;create-audiometric-data-file-for-import.md;https://docs.google.com/spreadsheets/d/12V2YudNHsXrdoE098z_Hxh-e4SUjZzBUBdtthSkLQO4/export?format=csv&id=12V2YudNHsXrdoE098z_Hxh-e4SUjZzBUBdtthSkLQO4&gid=876799365
1pqlmPPQPZeiKt_N7XDccPfdFT5zLskxOKriIx-Nc8W4;create-audiometric-data-file-for-import.md;gdoc:1eUZciZBJx6E4HZ61k9sBS1T1WKU9-6DT2O0mch4K6DU
1fOpOgUVCm1HHYNzZtFXrsYYmXLeEXK6McovQn-bTgQY;create-health-surveillance-file-for-import.md;https://docs.google.com/spreadsheets/d/1kvKRTnK8BKIgF1wVeAQT_VNQ8uDR9UVEJvzDnuk2_T0/
1fOpOgUVCm1HHYNzZtFXrsYYmXLeEXK6McovQn-bTgQY;create-health-surveillance-file-for-import.md;https://system/?f=layout&module=Admin&name=Home&tabmodule=admin&t=Admin
1fOpOgUVCm1HHYNzZtFXrsYYmXLeEXK6McovQn-bTgQY;create-health-surveillance-file-for-import.md;https://system/?f=admin&s=wc_data_import&tabmodule=admin&tabselect=Data+import
1fOpOgUVCm1HHYNzZtFXrsYYmXLeEXK6McovQn-bTgQY;create-health-surveillance-file-for-import.md;https://docs.google.com/spreadsheets/d/1kvKRTnK8BKIgF1wVeAQT_VNQ8uDR9UVEJvzDnuk2_T0/export?format=csv&gid=1187733888
1fOpOgUVCm1HHYNzZtFXrsYYmXLeEXK6McovQn-bTgQY;create-health-surveillance-file-for-import.md;gdoc:1_v-i2Qg_HKrNN0__NryeamUQuoNLyGrOI2XQrc2EPVU
1EeSZUgogLCUZD4CFQgP3qTtmhXuvTUbD9TY7toefUAQ;create-employees-file-for-import.md;https://docs.google.com/a/mieweb.com/spreadsheets/d/1VcmZv6tNy4P15XzRkqTABBzdhiSxdiHHS41hXl4c4NE/
1EeSZUgogLCUZD4CFQgP3qTtmhXuvTUbD9TY7toefUAQ;create-employees-file-for-import.md;https://docs.google.com/spreadsheets/d/1VcmZv6tNy4P15XzRkqTABBzdhiSxdiHHS41hXl4c4NE/export?format=csv&id=1VcmZv6tNy4P15XzRkqTABBzdhiSxdiHHS41hXl4c4NE&gid=549963864
1EeSZUgogLCUZD4CFQgP3qTtmhXuvTUbD9TY7toefUAQ;create-employees-file-for-import.md;gdoc:19oAQh3I8q7d0CHwpY5HKRCj-mKP_izNF82906OleF7A
1kGK2cFMtPN8GSfO9bTam5OR7Kzc26nnEnAh1LKT2uVI;completed-orders-import-tool.md;gdoc:1XAl3AqJTGB3Hb7Cfm_ix2IOxF2hE23GI_ysA3cX8ZJk
1kGK2cFMtPN8GSfO9bTam5OR7Kzc26nnEnAh1LKT2uVI;completed-orders-import-tool.md;gdoc:1BrKs6e4cOvDJiao6uAJib7mYJ1sROSQds2wEI6SS35Y
1kGK2cFMtPN8GSfO9bTam5OR7Kzc26nnEnAh1LKT2uVI;completed-orders-import-tool.md;https://docs.google.com/spreadsheets/d/1OyCm9CuBEdQIlkXb7OtLIbnXB47UIFgnDzmR7J8j2Cw/edit#gid=0
1kGK2cFMtPN8GSfO9bTam5OR7Kzc26nnEnAh1LKT2uVI;completed-orders-import-tool.md;gdoc:1WLg2T3kafPU5DrzAkrTOOMQm_2iTyBV1dJWa2ttHu2M
1kGK2cFMtPN8GSfO9bTam5OR7Kzc26nnEnAh1LKT2uVI;completed-orders-import-tool.md;https://miewiki.med-web.com/wiki/index.php/File:EncOrdCom_Example.csv
1kGK2cFMtPN8GSfO9bTam5OR7Kzc26nnEnAh1LKT2uVI;completed-orders-import-tool.md;gdoc:12Y_7GUv00rJ2bDtFWGIHOpERDbH4nQeBH4uQI0gJ91Y
1pnpaUXzHf6UilobVMr2RTHB0j2NJAafIXI5IYmfhMkY;mie-file-import.md;gdoc:1d6JDOjLPbEZ4hDhR-Qj9-DmT3-zskOyTRgJQaYmTfYg
1pnpaUXzHf6UilobVMr2RTHB0j2NJAafIXI5IYmfhMkY;mie-file-import.md;https://system/?f=chart&s=dteditor&t=Document+Types&tabmodule=admin&tabselect=Document+Types
1pnpaUXzHf6UilobVMr2RTHB0j2NJAafIXI5IYmfhMkY;mie-file-import.md;https://system/?f=layout&module=Admin&name=Home&tabmodule=admin&t=Admin
1pnpaUXzHf6UilobVMr2RTHB0j2NJAafIXI5IYmfhMkY;mie-file-import.md;https://system/?f=chart&s=leditor&tabmodule=admin&tabselect=Locations+Manager
1pnpaUXzHf6UilobVMr2RTHB0j2NJAafIXI5IYmfhMkY;mie-file-import.md;https://docs.google.com/spreadsheets/d/10HNRDfXJte-CVXUE1ZN6p2ZQ86dcOdDxKvHy3UhwBpQ/edit?usp=sharing
1pnpaUXzHf6UilobVMr2RTHB0j2NJAafIXI5IYmfhMkY;mie-file-import.md;https://www.ietf.org/rfc/rfc4180.txt
1RjJm78kYrjXJPlfpc7oRo0-g12BxQB5A5d7e7sTpPfM;observations-validation-test-script.md;https://drive.google.com/file/d/1-hSqvUnnLgnffj6Rdwgv5xsopPWGhdpr/view?usp=sharing
1RjJm78kYrjXJPlfpc7oRo0-g12BxQB5A5d7e7sTpPfM;observations-validation-test-script.md;gdoc:1tg6fw6rjGuTilWgo6MTVXqLV--GlqfvOhERuMQl7Ec8
1RjJm78kYrjXJPlfpc7oRo0-g12BxQB5A5d7e7sTpPfM;observations-validation-test-script.md;gdoc:1oJi_eiW1Rz4O5aJlJjXU2dc2IKUZ-vaeUOCw5M7hnpY
1RjJm78kYrjXJPlfpc7oRo0-g12BxQB5A5d7e7sTpPfM;observations-validation-test-script.md;gdoc:13UOUobSDFmuMqHmgps91RswTip-sSvHqkiAncWNOtaw
1RjJm78kYrjXJPlfpc7oRo0-g12BxQB5A5d7e7sTpPfM;observations-validation-test-script.md;gdoc:15JYECf24zEJLUoOZ9IeFZmQI2nc5yl8_dwpKAKGbIyY
1RjJm78kYrjXJPlfpc7oRo0-g12BxQB5A5d7e7sTpPfM;observations-validation-test-script.md;https://docs.google.com/spreadsheets/d/1FRV_L_J38dhBDi13elXHVJddMuIZy6Sq5P3Viv9IXxE/edit#gid=0
1RjJm78kYrjXJPlfpc7oRo0-g12BxQB5A5d7e7sTpPfM;observations-validation-test-script.md;gdoc:1-ivoLFTHd72QsFV4d10yUip3k9do8KQi
1RjJm78kYrjXJPlfpc7oRo0-g12BxQB5A5d7e7sTpPfM;observations-validation-test-script.md;gdoc:13jOk33Y1SJkreIkd5pt3QzR7QY28FQvZOcLsMSPA1MM
1RjJm78kYrjXJPlfpc7oRo0-g12BxQB5A5d7e7sTpPfM;observations-validation-test-script.md;https://docs.enterprisehealth.com/observations-report-7345005.html
1FeHqSQOLwrYVUNALv6-FE9glcnBAUgFSbJxwzpiba_k;chart-relations-csv-api.md;gdoc:1XAl3AqJTGB3Hb7Cfm_ix2IOxF2hE23GI_ysA3cX8ZJk
1FeHqSQOLwrYVUNALv6-FE9glcnBAUgFSbJxwzpiba_k;chart-relations-csv-api.md;gdoc:1WLg2T3kafPU5DrzAkrTOOMQm_2iTyBV1dJWa2ttHu2M
1FeHqSQOLwrYVUNALv6-FE9glcnBAUgFSbJxwzpiba_k;chart-relations-csv-api.md;https://miewiki.med-web.com/wiki/index.php/File:Chart_rel_ex1.csv
1FeHqSQOLwrYVUNALv6-FE9glcnBAUgFSbJxwzpiba_k;chart-relations-csv-api.md;https://miewiki.med-web.com/wiki/index.php/File:Chart_rel_ex2.csv
1FeHqSQOLwrYVUNALv6-FE9glcnBAUgFSbJxwzpiba_k;chart-relations-csv-api.md;gdoc:12Y_7GUv00rJ2bDtFWGIHOpERDbH4nQeBH4uQI0gJ91Y
1XdXZjpMl-nFhbNqYVZfRqVDD1-sCjB5Rrol0ohYGe7E;chart-medical-record-number-mrn-import-options.md;gdoc:1Jv5jf4al_rY2ZMYQmBYEW-DWpyJudarkxKZ8sbg_uSs
1XdXZjpMl-nFhbNqYVZfRqVDD1-sCjB5Rrol0ohYGe7E;chart-medical-record-number-mrn-import-options.md;https://miewiki.med-web.com/wiki/index.php/File:Di_mrn_opts.csv
1XdXZjpMl-nFhbNqYVZfRqVDD1-sCjB5Rrol0ohYGe7E;chart-medical-record-number-mrn-import-options.md;gdoc:12Y_7GUv00rJ2bDtFWGIHOpERDbH4nQeBH4uQI0gJ91Y
1Is5FLQOhjm41qI_Epg9Ki6wnUfxh897DBx1zbwwO8fw;document-validation-test-script.md;gdoc:1-bEhVXIw7-K_Z06pJshMYYHg3JCGm32l
1Is5FLQOhjm41qI_Epg9Ki6wnUfxh897DBx1zbwwO8fw;document-validation-test-script.md;gdoc:1tg6fw6rjGuTilWgo6MTVXqLV--GlqfvOhERuMQl7Ec8
1Is5FLQOhjm41qI_Epg9Ki6wnUfxh897DBx1zbwwO8fw;document-validation-test-script.md;gdoc:1oJi_eiW1Rz4O5aJlJjXU2dc2IKUZ-vaeUOCw5M7hnpY
1Is5FLQOhjm41qI_Epg9Ki6wnUfxh897DBx1zbwwO8fw;document-validation-test-script.md;https://docs.google.com/spreadsheets/d/1FRV_L_J38dhBDi13elXHVJddMuIZy6Sq5P3Viv9IXxE/edit#gid=0
